steps,reward
994495,10
994501,10
991033,9.897980547311887
994990,9.831797454757337
995096,9.942105313
991776,-2.718480193
995411,10
995512,-2.342235062
995588,10
992114,9.973355971
992184,9.968006344285506
995692,9.424109660164232
995737,9.929851846
992477,10
995991,9.970654449372608
996309,9.955614925474208
996302,9.866355272349553
992827,9.683932127967632
996351,9.767478205643716
996407,10
993113,9.947123446496398
996865,9.896803311915784
996966,9.914588345742153
997017,9.797394917506747
997226,10
997242,10
993810,9.728968813730502
997336,10
997389,9.923147652133547
997416,9.765932211936974
997571,9.975879565136806
994219,-2.897874767
994229,-2.404319474
997848,9.905454324376327
997946,9.634568384031095
994691,9.959739976011523
998230,9.813832889
998435,10
998555,9.956383832604029
995085,9.958281356935275
998714,9.716633406900048
998779,9.732126513898042
998785,9.579071838210492
999042,10
999064,9.842236977178567
999188,9.940843767225363
999415,9.530395893928775
996094,9.969510421362342
999629,9.889899155622974
999718,9.778692057486069
999724,9.845218675
996467,9.996210502153675
996529,10
1000081,9.899017694969965
996576,9.793981781250809
1000177,9.670030644221663
1000226,9.941254130917082
1000492,9.782562100636785
1000776,9.883939570771616
1000899,9.765975299514713
1001259,10
1001275,9.81755206
997831,10
1001358,-1.872172574
1001371,9.854341872
997878,-2.213286431
1001428,10
1001627,9.985436618798197
998137,-2.950401015
1001675,9.805737762688741
998297,10
1002166,9.706515543
1002193,9.926595131005351
1002216,9.833944843255557
1002316,10
999008,9.996500937157512
1002587,10
1002590,9.729211874
1002660,10
1002651,9.852270139231878
1002856,9.983860624473056
1002984,9.548642240759998
999576,9.734292572783218
999593,9.914660399720825
999773,9.989221373987942
1000234,9.962642861790801
1003982,10
1004040,9.536608015030536
1004073,9.838982165345051
1004083,10
1004123,9.948387113088408
1004157,9.725129829467049
1004156,9.755981187
1004341,9.961529694305334
1004361,9.797967759
1000839,9.860666413640319
1000910,9.725882537073195
1001031,-2.484230645
1004786,9.597018094
1001368,9.780301452177367
1005416,9.969290877677386
1005575,9.798583554168939
1005532,9.752118985574551
1005562,10
1005594,9.889639885076914
1002113,10
1002201,-3.181372974
1005734,9.829716277616566
1005924,9.826802314
1005984,9.996239538
1002490,9.856463184502116
1006046,-2.9034803
1006222,10
1002807,9.738507722754903
1006369,9.996169354608963
1006646,9.789287018576548
1006788,9.984318235771076
1006799,9.962562946906331
1003290,9.702994076791965
1006816,9.802372870064332
1003323,9.942370578
1007084,9.996587107841597
1003618,10
1007283,9.970902661041606
1007473,9.375580872647514
1007536,9.981344530059266
1007580,9.996264407639817
1004149,9.703701731785905
1007677,10
1007706,9.677942789599573
1004457,9.890070752864268
1008083,9.942495091915188
1008376,10
1008436,9.960729230558817
1008707,9.851998555591589
1005196,9.983899030383972
1008860,9.946012220053563
1008933,9.984724067173174
1005446,8.987864774656003
1009027,9.980111640493512
1005589,10
1009262,10
1005848,9.824710286986765
1009583,9.811456384
1009610,9.989228504294742
1009645,9.618641650111048
1009645,9.913670627
1009880,9.982883316070685
1006388,-2.041073023
1010002,9.943294175875147
1010327,9.756514342268842
1010337,9.954971742811475
1010355,9.885019003147844
1006986,9.902997171
1007030,9.97401457
1010686,9.935455032655913
1010861,9.993026507
1010932,9.996529151108575
1010953,9.957744309915237
1011272,-2.914123664
1011348,10
1011361,9.73874565
1007830,7.9504691696894545
1011373,-3.745860715
1007980,9.762897823468858
1008131,9.989344566232607
1008168,10
1011828,10
1011852,9.73261129
1012126,10
1012356,9.917407628261541
1012324,9.996332653436284
1012378,10
1009023,9.858407352361548
1012696,10
1009293,9.847323963703627
1009362,10
1012912,10
1012951,9.726555554
1013130,9.901325692
1013246,9.840700240610882
1013412,-39.96963599
1009886,9.903232424636048
1010051,-2.733049128
1013844,9.996386843130704
1013936,9.609112290284076
1014028,9.675705812816098
1014138,9.739228812006452
1010680,10
1010740,9.924229198823575
1014421,9.900937379875566
1014578,9.810190624311295
1014617,9.993297443543902
1014659,9.989328508429688
1014644,9.837940670980046
1014763,9.866667687
1011455,9.766502298728284
1011641,9.988435687328467
1015455,10
1015475,9.907172723275895
1015543,9.529530545141476
1015597,9.826662173
1015710,-2.81287003
1012279,9.546077926107241
1015886,-6.098003047
1015948,-2.720924141
1012434,9.960411914167025
1016150,9.847078881578962
1016335,9.837424631796893
1016496,9.924104015226302
1013098,10
1013208,9.469828821825129
1016773,9.777014078082779
1013225,9.726125194291109
1017038,9.930329712496915
1017144,9.839649765140344
1017161,9.744442961411814
1013690,9.810036144406594
1017268,9.967767022590953
1017347,-2.51424974
1017407,9.692106235038974
1017800,9.869935144891613
1017897,9.942485265000037
1018027,9.817714764154477
1018074,9.872057846
1018199,9.815840657954983
1014674,9.818783897515166
1014716,9.988422609
1014714,9.739708723087338
1014796,9.805652680624442
1018386,10
1018451,9.924295484
1018590,9.912708879420887
1018955,9.720082255
1019168,9.968876530437957
1019154,10
1019318,9.964902987652563
1019335,9.962611181596044
1015871,10
1015920,10
1019572,9.760376715979275
1019590,9.996610165064066
1019740,9.970156396296106
1016222,10
1016532,9.996635432616458
1020207,9.832535290550098
1020324,9.933078362863435
1020455,-8.314600824
1020575,9.958201877564335
1020606,9.861243674367245
1020660,9.992792030281219
1020671,10
1020732,9.651210818129984
1020829,9.979732099922815
1020826,9.87110638
1017373,9.976665976
1017471,-3.243433462
1021281,9.800659909351106
1017754,-2.289879427
1018043,9.714424328
1021695,10
1018354,10
1021970,10
1022005,9.988692377687126
1022033,10
1022076,10
1018738,9.984926452493688
1022350,9.930301032548755
1022382,9.664609627869151
1022403,9.992144559983826
1022430,-2.940741794
1022553,9.854856663507165
1018990,9.774204805
1022903,9.776450853992094
1019385,9.387697844619748
1023074,9.985447797
1023167,9.914488822467181
1023537,9.959993113962074
1023559,9.859860744194805
1020059,9.930137009275862
1023683,9.956621014538069
1023728,9.899582294676083
1023853,10
1024034,-2.840285864
1020639,9.780061036
1024224,10
1020652,8.464913285
1020792,9.813188427124494
1024382,9.789249789295463
1024413,9.640860474934533
1021263,9.717417552371256
1024967,9.957298684675324
1024979,10
1021743,10
1025361,9.811769813592388
1025431,9.860069966497095
1025493,9.808715073027836
1021998,10
1025599,9.984396393228657
1025688,9.771238347734291
1022122,9.996411773814923
1025742,9.974871697449027
1022349,9.897327755436766
1026062,9.762092844
1026306,9.989084055544321
1026393,9.717179054250305
1026627,-2.836317168
1026625,9.958467761945139
1023051,10
1026692,9.900534074757097
1026738,10
1026830,9.935642527576658
1026899,10
1027075,9.948817445107101
1023596,5.241846489982415
1023755,-2.86339176
1027391,9.472316996457193
1027657,10
1024130,9.995868870789431
1027811,9.956077841915066
1028012,9.955667856553667
1024533,10
1028183,9.930758493562836
1028248,10
1028256,9.984376555832318
1028430,9.756049494754786
1028463,9.849172022481522
1024898,9.884552121
1028727,-42.12812142
1025273,9.911077459961202
1025268,10
1028965,10
1029062,9.968515895188423
1025861,9.803566267345234
1029524,9.511680673
1029603,9.947328712293013
1029781,9.967588170353638
1029791,9.714692903217536
1029801,10
1029939,9.945489444543192
1026442,9.922614801369576
1030236,9.674287356223147
1030324,9.772840956992756
1030356,-2.411703829
1026806,9.903390436464528
1030409,9.940305952131068
1030786,9.980879041860076
1030869,10
1027326,9.845492318438854
1031042,9.811863757210977
1027474,10
1031201,9.867884024
1031307,-2.855268255
1031398,9.965041332047752
1031673,9.932978995794326
1031783,9.854366426696984
1028239,10
1031938,9.949679875695029
1031999,9.736940900055389
1032467,9.993306198232524
1032484,9.881790497
1032578,9.891061081327498
1032788,9.884795779646533
1029186,9.862644928515268
1029197,10
1032846,9.864476968820355
1033109,9.897776654
1033118,-2.828643059
1029608,9.978160192047755
1029658,9.988808394254397
1033308,9.679477214
1033413,9.985716881081904
1033443,9.987810471451619
1033535,9.975199491036923
1033792,9.996566567176755
1033843,9.862438069406227
1030277,10
1034117,9.867692365
1030726,9.860760655
1034515,9.382180212873068
1034576,9.996641812079952
1034713,9.973135314490005
1034903,9.906680658715672
1034981,9.985403999380061
1031336,9.686238482852024
1031417,10
1031539,9.882398415579658
1035156,10
1035234,7.036072836264748
1031630,9.978968147338026
1035313,9.744584134085816
1035377,-2.851473302
1035490,9.917204400479994
1035887,9.816707966016187
1035903,10
1032421,10
1036225,-2.298378392
1036278,9.992150319421201
1036386,9.747971711065464
1036400,9.827216519431378
1032945,9.664674522773803
1032977,10
1036672,9.828233929649908
1033197,9.923711831482615
1036962,9.962471388870226
1037210,10
1037231,9.932659234452109
1033658,9.365656304185146
1037415,9.944765102
1037416,9.957130210021976
1037427,9.974583448147326
1037457,9.905386065900244
1037795,9.774197054665708
1037828,9.650640091
1034209,9.817462964432664
1034331,9.940784132156457
1038019,9.881553453918844
1038012,9.979791687364965
1034634,-2.572234538
1038298,-2.735746381
1038377,9.961178252135495
1034940,9.985737600709431
1038812,9.622236958165363
1038850,9.927112547475408
1039074,-2.598999019
1039094,9.966239869300031
1039098,9.715271596783397
1039433,9.979149785345411
1039551,9.917484749
1035976,9.773164227979771
1039695,9.905932586181144
1039782,9.866274702405152
1039839,9.992804440174453
1036467,-2.82821183
1036583,10
1040327,10
1040386,9.962851049
1036777,9.591277359587696
1040405,9.896407673
1040530,9.860496368791576
1037224,9.848678409616042
1040896,9.996096820230903
1040961,9.830764247
1037409,9.419580431650212
1041085,9.816091958506032
1041128,9.689609893
1041156,10
1041286,9.984871965745223
1041535,9.993218419289683
1041545,9.902665658485075
1038019,9.925431154
1041711,10
1041922,10
1041942,9.826934784315345
1038544,10
1038610,9.722207511364305
1042305,-2.777634821
1042325,9.941064063069971
1042439,9.853295787
1042547,9.983994309
1042821,9.791325697384726
1039242,-35.1132112
1043014,9.944171683169731
1039396,9.835721478254046
1043079,9.939826239004041
1043280,9.989172176758506
1039695,9.965185564272744
1043369,-24.91857353
1040182,9.786795057
1043882,10
1043947,-2.558881167
1043974,9.891250345953335
1043980,9.961568209
1043969,9.897482696404536
1044079,9.854687171
1044143,9.920696393025663
1044208,9.996454259659865
1044496,-2.700481662
1044608,9.952706222684704
1041030,10
1041049,9.895230697121134
1041240,9.976522012173753
1045004,10
1041531,9.951697567534186
1045258,10
1045420,9.874199668894082
1045459,10
1045536,9.929512660326916
1045683,9.996111551732346
1045742,9.930536777876872
1045771,9.917092923150578
1042275,9.838892923086425
1042298,9.981452177
1042546,9.700628339296266
1046364,9.848241463807504
1046434,9.810389936406551
1046622,9.904759744778879
1046647,9.708884796696182
1046758,-2.218668663
1046900,10
1046906,9.872971918524689
1043435,9.961351018560897
1043695,9.807378814148386
1047403,9.989141636714153
1043809,9.770849042144176
1047500,9.987500505754552
1043851,9.963777587
1047722,9.780230177943528
1047725,-2.490941601
1047776,9.793943658664466
1047942,9.964167199311948
1048045,9.746400559
1048076,9.980546491
1048140,10
1044938,-2.955195472
1048617,9.776611355896454
1048647,10
1045178,9.976361139376303
1045187,9.741763252
1048967,9.996441657731422
1045342,9.688080294829433
1049045,9.887617387
1049227,9.963673207264238
1049246,10
1049337,9.767685172816485
1049342,9.987656849555496
1049510,9.943672924332446
1049732,9.996387963947264
1046449,9.844997633160784
1050293,9.977692748204573
1050309,9.936583934758373
1046884,10
1046903,-2.908564048
1050647,10
1046975,9.773937868019479
1050770,9.86227327
1050803,9.676984902334281
1050922,9.687923725513343
1050942,9.964794626523537
1051135,9.731212124699946
1051147,9.447218818
1047574,9.996340826346023
1051497,9.433809881857728
1051514,9.874628057567437
1051936,9.993095657961716
1048303,-2.768595095
1048337,10
1048377,9.852809876741627
1048509,10
1052255,10
1052279,9.959687531197527
1052351,9.724085032190999
1052358,10
1052520,9.983518226329656
1052652,9.949603886818155
